id,lat,lon,year_month
11272,37.780615402,-122.416573644,2004-10
11273,37.720124587,-122.483106169,2019-06
11274,37.709557407,-122.446076878,2009-08
11275,37.796646958,-122.404804757,2011-12
11276,37.731563496,-122.395292746,2010-11
11277,37.761729593,-122.441981766,2006-12
11278,37.744893822,-122.426853219,2009-10
11279,37.765849324,-122.434368974,2006-05
11280,37.76546531,-122.433148063,2008-08
11281,37.796901382,-122.414857807,2014-06
11282,37.732174584,-122.427793513,2016-12
11283,37.738981788,-122.504355408,1998-06
11284,37.764407477,-122.453876965,2010-11
11285,37.76546531,-122.433148063,2014-09
11286,37.783388956,-122.409832446,2005-05
11287,37.790942138,-122.409016348,2017-04
11288,37.800256406,-122.42516901,2017-09
11289,37.783973516,-122.416045464,2016-06
11290,37.791762721,-122.403209139,1999-10
11291,37.763102974,-122.466314669,2003-11
11292,37.727616436,-122.389570152,2019-03
11293,37.787929634,-122.415022017,2005-07
11294,37.714049778,-122.411525566,2018-06
11295,37.737722668,-122.426815513,2017-02
11296,37.74844664,-122.50179492,2016-10
11297,37.78199624,-122.484334835,2001-03
11298,37.757383454,-122.399845542,2011-08
11299,37.751367722,-122.419547489,1998-03
11300,37.710632006,-122.448844884,2025-09
11301,37.717566793,-122.439265185,2008-07
11302,37.75810421,-122.42116382,2025-04
11303,37.722642116,-122.468351192,2005-04
11304,37.741877996,-122.481052762,2005-03
11305,37.787598162,-122.420926156,2002-03
11306,37.71540966,-122.482483578,2019-05
11307,37.753523154,-122.4695223,2022-04
11308,37.775475186,-122.426907978,2019-02
11309,37.735843389,-122.416807507,1999-04
11310,37.730566056,-122.38185483,2017-11
11311,37.752479036,-122.404371466,2003-01
11312,37.714860574,-122.454246074,2000-07
11313,37.741741761,-122.447439953,2023-08
11314,37.766209487,-122.446234262,2011-10
11315,37.792939337,-122.430433063,2005-06
11316,37.723536308,-122.438564815,2023-10
11317,37.717515182,-122.480598519,2016-02
11318,37.772359929,-122.391397888,2022-08
11319,37.744617311,-122.406353935,1997-01
11320,37.750164837,-122.412831855,2007-11
11321,37.752762891,-122.42306329,2010-11
11322,37.775532583,-122.407486364,1999-07
11323,37.765322829,-122.435502833,2002-04
11324,37.708900257,-122.445085539,2005-08
11325,37.802534062,-122.430687414,2011-06
11326,37.782321235,-122.425763303,2022-06
11327,37.786004828,-122.395077257,2023-02
11328,37.766125945,-122.422073048,2004-06
11329,37.789584068,-122.428071911,2007-07
11330,37.719027851,-122.482266823,2010-10
11331,37.772074118,-122.42882343,2006-10
11332,37.78177195,-122.411045063,2003-04
11333,37.751796363,-122.412457037,2010-02
11334,37.731623937,-122.452277568,2013-01
11335,37.747721209,-122.475835336,2003-02
11336,37.778446046,-122.499591436,1999-02
11337,37.765704874,-122.469111733,2009-02
11338,37.782655535,-122.491436724,2000-02
11339,37.777781668,-122.406629219,2019-07
11340,37.787271521,-122.418249646,2014-10
11341,37.795265388,-122.438565308,2000-06
11342,37.755157082,-122.402550052,1998-07
11343,37.798535302,-122.405486521,2000-08
11344,37.782127118,-122.461066067,2007-11
11345,37.763077149,-122.495296682,1997-04
11346,37.773598943,-122.433277155,2018-05
11347,37.773744692,-122.478973408,2017-05
11348,37.73122923,-122.414075134,2004-04
11349,37.785389822,-122.409093228,2008-09
11350,37.779558467,-122.435501401,2003-12
11351,37.749433193,-122.431609282,2002-05
11352,37.764373209,-122.41747849,2022-05
11353,37.790935008,-122.418223494,1997-12
11354,37.765704874,-122.469111733,2005-02
11355,37.790109709,-122.409620558,2014-07
11356,37.755720606,-122.443153254,2006-11
11357,37.803854912,-122.44147958,2011-06
11358,37.778390991,-122.448427564,1997-10
11359,37.786143139,-122.436583594,2004-03
11360,37.774337967,-122.465881853,2000-01
11361,37.753543988,-122.410074186,2018-05
11362,37.76109715,-122.418263705,2003-02
11363,37.727959894,-122.402090306,2019-05
11364,37.743555054,-122.421128028,2002-09
11365,37.742019962,-122.477838804,2001-05
11366,37.802163581,-122.414518424,2006-09
11367,37.749710347,-122.420361382,1998-07
11368,37.760093049,-122.434858189,2009-06
11369,37.778371859,-122.434240837,2010-02
11370,37.782448498,-122.416327441,2021-01
11371,37.749243941,-122.415676825,2025-09
11372,37.779074424,-122.485806575,2000-05
11373,37.763954697,-122.405471484,2003-04
11374,37.773831972,-122.424834586,2000-05
11375,37.763061976,-122.467249104,2001-09
11376,37.755311721,-122.407456231,2016-06
11377,37.78832457,-122.393911345,2022-10
11378,37.775978573,-122.44132587,2019-04
11379,37.78511799,-122.41873546,2026-01
11380,37.727276112,-122.382543841,2001-03
11381,37.710764689,-122.390792804,2026-01
11382,37.75276207,-122.42222254,2004-08
11383,37.78511799,-122.41873546,2026-01
11384,37.75490336,-122.414241575,1999-03
11385,37.760658905,-122.396413498,2012-09
11386,37.734570707,-122.391831742,2009-11
11387,37.716917794,-122.483309157,2018-05
11388,37.786849861,-122.442748668,2013-05
11389,37.71631009,-122.442512047,2009-06
11390,37.765849324,-122.434368974,2000-07
11391,37.779530959,-122.413542707,2012-08
11392,37.799016342,-122.428290721,2020-09
11393,37.752703146,-122.424131306,2006-05
11394,37.803653049,-122.444447413,2012-12
11395,37.747211009,-122.414215877,2016-12
11396,37.770897728,-122.4395225,1999-05
11397,37.761168811,-122.441873979,2000-03
11398,37.71234935,-122.446458829,2002-01
11399,37.773456716,-122.446065376,1997-07
11400,37.717415327,-122.480656888,2019-04
11401,37.783838518,-122.413775511,2006-06
11402,37.767428764,-122.445149031,1997-01
11403,37.762721921,-122.474989143,2000-08
11404,37.800813867,-122.417624695,2016-06
11405,37.761105353,-122.469258408,2009-09
11406,37.755137027,-122.41036562,2003-10
11407,37.754252314,-122.405948147,1998-05
11408,37.798979604,-122.405128001,2010-06
11409,37.748378918,-122.422653311,2011-06
11410,37.756736077,-122.410518931,2000-08
11411,37.788989028,-122.392241749,2025-12
11412,37.728708942,-122.439540634,2005-11
11413,37.791446622,-122.421704924,2014-07
11414,37.715192054,-122.478969569,2018-09
11415,37.708448852,-122.460316846,2017-07
11416,37.783737687,-122.443805104,2017-12
11417,37.800256406,-122.42516901,2016-01
11418,37.787817493,-122.4494687,2000-06
11419,37.774759785,-122.416457295,2024-09
11420,37.777083316,-122.416979514,2018-04
11421,37.757580976,-122.422275311,2004-05
11422,37.777396324,-122.456446681,1998-06
11423,37.761105353,-122.469258408,2003-01
11424,37.789901611,-122.426449178,2003-11
11425,37.728339545,-122.440584176,2017-05
11426,37.746856532,-122.411109227,2005-11
11427,37.751699978,-122.414074861,1997-02
11428,37.713687145,-122.446167811,1997-02
11429,37.716018901,-122.477977456,2010-06
11430,37.779530959,-122.413542707,2012-08
11431,37.758726568,-122.403792483,2000-04
11432,37.779530959,-122.413542707,2010-09
11433,37.775454347,-122.442133699,1997-08
11434,37.751699978,-122.414074861,2019-07
11435,37.777633986,-122.426431628,2015-06
11436,37.781692296,-122.429813825,2021-06
11437,37.7575108,-122.48584045,2010-03
11438,37.762297641,-122.484630492,2000-05
11439,37.794828498,-122.415638166,2012-09
11440,37.788126304,-122.417657212,2004-12
11441,37.774775025,-122.411341676,1998-12
11442,37.79275925,-122.411464543,2013-10
11443,37.773744692,-122.478973408,2014-07
11444,37.785024662,-122.41197189,2013-08
11445,37.800931429,-122.40482382,2024-09
11446,37.785529763,-122.422199701,2014-01
11447,37.780396423,-122.50296027,1997-05
11448,37.760961066,-122.492528962,1999-02
11449,37.748333883,-122.406452611,1997-12
11450,37.805667449,-122.412766371,2000-10
11451,37.776443684,-122.409774801,2016-07
11452,37.759341995,-122.420652169,2007-11
11453,37.790500515,-122.417366416,2018-03
11454,37.777045073,-122.41443258,2024-04
11455,37.775366676,-122.426886395,2014-10
11456,37.763474376,-122.432270774,2014-06
11457,37.775153167,-122.436974886,2010-03
11458,37.789899886,-122.411265644,2014-06
11459,37.776109643,-122.468156427,1999-09
11460,37.797755325,-122.434009557,1998-03
11461,37.739020801,-122.463303038,2013-01
11462,37.762445432,-122.481274552,2001-07
11463,37.77462644,-122.444430403,2025-12
11464,37.722014865,-122.435855745,1998-02
11465,37.720319144,-122.393319812,2021-10
11466,37.796079379,-122.411606337,2021-02
11467,37.718810302,-122.483054791,2011-08
11468,37.748483821,-122.428239848,2014-06
11469,37.785890332,-122.411725718,2016-03
11470,37.783388956,-122.409832446,2006-01
11471,37.757150181,-122.423482288,2025-11
11472,37.720152391,-122.477536815,1998-05
11473,37.745943385,-122.410600518,1997-03
11474,37.794448196,-122.425681947,2018-05
11475,37.780052504,-122.409773824,2021-07
11476,37.784190905,-122.410119482,2005-06
11477,37.78164653,-122.491833013,1999-05
11478,37.752104276,-122.407284075,2005-04
11479,37.787895866,-122.430330486,2019-05
11480,37.769068076,-122.450547665,1999-06
11481,37.740602625,-122.411230283,1997-05
11482,37.73165057,-122.446937341,2024-01
11483,37.756494064,-122.434514858,1998-02
11484,37.720124587,-122.483106169,2018-09
11485,37.789791451,-122.411243473,2018-03
11486,37.778815744,-122.40932521,2000-09
11487,37.796088213,-122.415118211,2004-07
11488,37.80024342,-122.411240454,1999-11
11489,37.794606399,-122.41029457,2012-08
11490,37.728674101,-122.391441037,2015-11
11491,37.730411596,-122.401166677,2020-06
11492,37.716917794,-122.483309157,2019-02
11493,37.717156604,-122.475647295,2018-05
11494,37.763645287,-122.422667773,2012-08
11495,37.761357777,-122.505924513,2011-05
11496,37.793954089,-122.408300872,2006-09
11497,37.777549236,-122.425641746,2015-01
11498,37.779167423,-122.406346425,2006-07
11499,37.77991167,-122.407474439,2009-10
11500,37.800810195,-122.408124606,2014-05
11501,37.751329748,-122.444469195,2006-05
11502,37.789492661,-122.410269519,1999-09
11503,37.756467446,-122.489594105,2013-10
11504,37.749341688,-122.414058405,2000-10
11505,37.760984862,-122.42012054,2015-12
11506,37.783388956,-122.409832446,2023-02
11507,37.727016836,-122.403413374,2021-03
11508,37.769067425,-122.420926624,2004-10
11509,37.790826243,-122.418204055,2013-04
11510,37.781287653,-122.411318099,2016-02
11511,37.784468186,-122.488340222,2000-02
11512,37.762214177,-122.447809183,2006-10
11513,37.733652806,-122.391236921,2016-08
11514,37.757903762,-122.417819317,2014-06
11515,37.764675485,-122.445787143,2000-05
11516,37.7247692,-122.460746975,2016-10
11517,37.765081536,-122.420080982,2003-03
11518,37.736468023,-122.446718305,2002-08
11519,37.745609236,-122.481314886,1998-02
11520,37.801196817,-122.406962669,1997-10
11521,37.801495193,-122.430478136,2010-11
11522,37.796624771,-122.43118232,2025-02
11523,37.710406027,-122.423154926,2009-12
11524,37.760107881,-122.491863134,2005-05
11525,37.805633871,-122.436419369,1999-05
11526,37.752874933,-122.427474292,2001-04
11527,37.803216047,-122.432514629,2000-05
11528,37.76317384,-122.507265411,2019-03
11529,37.792440183,-122.431245878,2015-07
11530,37.771019262,-122.423870548,2000-09
11531,37.7621598,-122.441543333,2005-04
11532,37.763249838,-122.462967915,1998-09
11533,37.7626539,-122.441578661,2016-10
11534,37.731247609,-122.39601184,2009-06
11535,37.769571487,-122.420224195,2024-08
11536,37.760093049,-122.434858189,2009-06
11537,37.779530959,-122.413542707,2010-09
11538,37.77226629,-122.429628961,1999-11
11539,37.714384926,-122.473318473,2018-09
11540,37.788635276,-122.416990341,2022-04
11541,37.783163428,-122.411599278,2003-09
11542,37.786143139,-122.436583594,2004-03
11543,37.742389731,-122.422632495,2014-10
11544,37.787027218,-122.394922601,2022-08
11545,37.783388956,-122.409832446,2022-11
11546,37.736228689,-122.427748579,2001-01
11547,37.761427941,-122.461904466,2016-09
11548,37.775475186,-122.426907978,2000-04
11549,37.745473718,-122.48439024,2000-09
11550,37.769067425,-122.420926624,2019-02
11551,37.758485499,-122.428157222,2011-07
11552,37.785024662,-122.41197189,2008-07
11553,37.781287653,-122.411318099,2013-10
11554,37.78347684,-122.41243514,2011-01
11555,37.723376959,-122.406759817,2026-01
11556,37.784498756,-122.415240041,2005-04
11557,37.785666734,-122.485681911,2017-09
11558,37.757462775,-122.466996545,2013-05
11559,37.715217419,-122.463579509,2010-10
11560,37.745026435,-122.424651121,2006-10
11561,37.734768186,-122.425170446,2002-01
11562,37.73613752,-122.388880244,2015-05
11563,37.788220882,-122.446270385,2011-09
11564,37.743129137,-122.423681393,2016-06
11565,37.748756903,-122.421922526,2018-07
11566,37.773474062,-122.445928717,2005-08
11567,37.782448498,-122.416327441,2006-05
11568,37.773143355,-122.472866577,2014-05
11569,37.738789995,-122.399272189,2001-08
11570,37.765792222,-122.420909959,1998-09
11571,37.764021281,-122.467920997,2002-10
11572,37.77398355,-122.449489917,2008-03
11573,37.711526565,-122.442328481,1999-03
11574,37.784396494,-122.416900458,2008-10
11575,37.751329748,-122.444469195,1999-01
11576,37.750239237,-122.411600558,2010-04
11577,37.758808343,-122.415229419,2013-08
11578,37.764375478,-122.429939001,1999-02
11579,37.783388956,-122.409832446,2010-04
11580,37.783730041,-122.413753669,2016-10
11581,37.773156655,-122.451787871,2003-12
11582,37.78528396,-122.443344757,2003-09
11583,37.757732251,-122.433032371,2014-07
11584,37.777083316,-122.416979514,2013-01
11585,37.722421323,-122.432278815,2020-07
11586,37.771719007,-122.448124276,2013-03
11587,37.799392286,-122.415646156,2014-06
11588,37.770887035,-122.447955975,2006-07
11589,37.751576224,-122.416117598,2001-05
11590,37.753766733,-122.50848704,2009-02
11591,37.759806799,-122.425386497,2018-11
11592,37.754097787,-122.444685883,2012-04
11593,37.781953873,-122.487556414,2000-02
11594,37.746363742,-122.423461846,2014-06
11595,37.802214126,-122.421421679,2001-10
11596,37.717348256,-122.476533744,2011-08
11597,37.709427547,-122.450664129,2016-08
11598,37.764210241,-122.432670157,2008-01
11599,37.789584068,-122.428071911,2005-06
11600,37.73842081,-122.474367709,1999-02
11601,37.760479845,-122.483426695,2013-05
11602,37.728880585,-122.438442723,2011-11
11603,37.734552214,-122.427652609,2017-04
11604,37.730621492,-122.397084855,1998-07
11605,37.779095566,-122.436073673,2012-08
11606,37.786004828,-122.395077257,2023-06
11607,37.776630165,-122.425399507,2004-03
11608,37.777083316,-122.416979514,2018-04
11609,37.717406996,-122.474808968,2018-11
11610,37.775245047,-122.443780099,2019-04
11611,37.761105353,-122.469258408,2009-09
11612,37.797951436,-122.443292159,2004-09
11613,37.802722214,-122.4442587,2012-03
11614,37.770633888,-122.423293251,2006-11
11615,37.736437464,-122.41798991,2016-06
11616,37.75407513,-122.50125265,1997-12
11617,37.759941782,-122.396761156,1998-06
11618,37.7304781,-122.411896142,2024-07
11619,37.790918095,-122.440158056,2008-01
11620,37.758492092,-122.434706654,2000-02
11621,37.783605901,-122.430623432,2012-07
11622,37.761937485,-122.42395573,2012-03
11623,37.803216047,-122.432514629,2016-10
11624,37.714860574,-122.454246074,2006-08
11625,37.773744692,-122.478973408,2017-03
11626,37.790280287,-122.414916875,2019-11
11627,37.763055892,-122.467387267,2018-11
11628,37.74590984,-122.418985021,1999-09
11629,37.802864996,-122.420650667,2016-09
11630,37.775993546,-122.430387323,2003-03
11631,37.78413966,-122.426501422,1997-08
11632,37.75490336,-122.414241575,2007-02
11633,37.778207498,-122.46307757,2015-12
11634,37.720124587,-122.483106169,2016-02
11635,37.773574575,-122.448495991,2021-07
11636,37.783673953,-122.415072979,1997-11
11637,37.721793791,-122.397014793,2010-08
11638,37.783000645,-122.483939036,2015-04
11639,37.764373209,-122.41747849,2021-10
11640,37.786245121,-122.424025364,2013-09
11641,37.777480477,-122.479104484,1999-07
11642,37.753190212,-122.422879596,2011-06
11643,37.795475652,-122.425889481,2009-09
11644,37.717515182,-122.480598519,2016-02
11645,37.801495193,-122.430478136,2015-09
11646,37.762765406,-122.417324659,2002-01
11647,37.777571419,-122.477101448,2014-02
11648,37.764360141,-122.480472055,1999-04
11649,37.777376976,-122.481382831,2003-10
11650,37.764597033,-122.475120958,2008-10
11651,37.732222069,-122.41016268,2024-04
11652,37.750877653,-122.440076703,1997-10
11653,37.756784529,-122.409592801,1998-02
11654,37.779530959,-122.413542707,2022-02
11655,37.7258534,-122.430770882,2012-11
11656,37.739707832,-122.415912715,2004-09
11657,37.752177891,-122.44444345,2005-08
11658,37.761872464,-122.494274169,1997-07
